id	title	description	link	image_link	availability	price
2352972524	Светодиодная Лампа E14 6вт (lc-0725)	Светодиодная led лампочка с цоколем е14 – если у вас давно появилось  желание сэкономить денежные средства за электроэнергию, тогда вам просто  необходимо приобрести светодиодные лампочки. Лампочки с распространённым  цоколем е14 являются новой и по истине лучшей инновационной альтернативой  обычным лампочкам. Преимуществом данных ламп является их экологичность и  экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми  лампами.  Светодиодная led лампа является энергоэффективной так как по  сравнению с обычной лампочкой которая выделяет больше тепла чем излучает  света, светодиодная led лампа наоборот  же потребляет мало энергии выделяет мало тепла, но много света. Так же к плюсам  можно отнести долговечность этих ламп по сравнению с обычными лампами.  Благодаря разновидности цоколей светодиодные лампы широко применяются во многих  сферах: дома, офисы, реклама, промышленные здание.	https://ledstorm.ua/svetodiodnaya-lampa-e14-6vt-lm-0725?sodship=y	https://ledstorm.ua/image/cache/catalog/products/1365/1053_2011965879-1000x1000.jpg	in stock	45.82 UAH
649363934	Светодиодная Лампа E27 6вт (lb-0751)	Светодиодная led лампочка с цоколем е27 – если у вас давно появилось  желание сэкономить денежные средства за электроэнергию, тогда вам просто  необходимо приобрести светодиодные лампочки. Лампочки с распространённым  цоколем е27 являются новой и по истине лучшей инновационной альтернативой  обычным лампочкам. Преимуществом данных ламп является их экологичность и  экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми  лампами.	https://ledstorm.ua/svetodiodnaya-lampa-e27-6vt-lm-0751?sodship=y	https://ledstorm.ua/image/cache/catalog/products/1361/1361_813842815-1000x1000.jpg	in stock	45.82 UAH
249814181	Светодиодная Лампа E27 6вт (lc-0747)	Светодиодная led лампочка с цоколем е27 – если у вас давно появилось  желание сэкономить денежные средства за электроэнергию, тогда вам просто  необходимо приобрести светодиодные лампочки. Лампочки с распространённым  цоколем е27 являются новой и по истине лучшей инновационной альтернативой  обычным лампочкам. Преимуществом данных ламп является их экологичность и  экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми  лампами.	https://ledstorm.ua/svetodiodnaya-lampa-e27-6vt-lm-0726?sodship=y	https://ledstorm.ua/image/cache/catalog/products/1369/1369_3400763133-1000x1000.jpg	in stock	45.82 UAH
2598055420	Светодиодная Лампа Electrum A60 10w Pa Ls-v10 E27 4000 (a-ls-1520)	Светодиодная лампа electrum a60 10w pa ls-v10 e27 4000 (a-ls-1520)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-a60-10w-pa-ls-v10-e27-4000-a-ls-1520?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-ls-1520-1000x1000.jpg	in stock	45.82 UAH
1078439897	Светодиодная Лампа Electrum D45 6w E14 3000 Pa Lb-12 (a-lb-1008)	Светодиодная лампа electrum d45 6w e14 3000 pa lb-12 (a-lb-1008)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-d45-6w-e14-3000-pa-lb-12-a-lb-1008?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lb-1008-1000x1000.jpg	in stock	45.82 UAH
376026004	Светодиодная Лампа Electrum D45 6w E27 3000 Pa Lb-12 (a-lb-1010)	Светодиодная лампа electrum d45 6w e27 3000 pa lb-12 (a-lb-1010)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-d45-6w-e27-3000-pa-lb-12-a-lb-1010?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lb-1010-1000x1000.jpg	in stock	45.82 UAH
2012104213	Светодиодная Лампа Electrum С37 6w E14 3000 Pa Lc-12 (a-lc-1007)	Светодиодная лампа electrum с37 6w e14 3000 pa lc-12 (a-lc-1007)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-s37-6w-e14-3000-pa-lc-12-a-lc-1007?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-1007-1000x1000.jpg	in stock	45.82 UAH
1288534007	Светодиодная Лампа Electrum С37 6w E27 4000 Pa Lc-12 (a-lc-0747)	Светодиодная лампа electrum с37 6w e27 4000 pa lc-12 (a-lc-0747)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-s37-6w-e27-4000-pa-lc-12-a-lc-0747?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-0747-1000x1000.jpg	in stock	45.82 UAH
2921234924	Светодиодная Лампа D45  5w  Е14 4000 Al Lb-11 A-lb-1720	Светодиодная лампа d45  5w  е14 4000 al lb-11 a-lb-1720	https://ledstorm.ua/index.php?route=product/product&product_id=11567&sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lb-1720-1000x1000.jpg	in stock	46.22 UAH
129045870	Светодиодная Лампа E14 5вт (lс-0663)	Светодиодная лампочка с  цоколем е14 – если у вас давно появилось желание сэкономить денежные средства  за электроэнергию, тогда вам просто необходимо приобрести светодиодные  лампочки. Лампочки с распространённым цоколем е14 являются новой и по истине  лучшей инновационной альтернативой обычным лампочкам. Преимуществом данных ламп  является их экологичность и экономичность по сравнению с ртутными, лампами  накаливания, и галогеновыми лампами.  Светодиодная лампа является  энергоэффективной так как по сравнению с обычной лампочкой которая выделяет больше  тепла чем излучает света, светодиодная  лампа наоборот же потребляет мало энергии выделяет мало тепла, но  много света. Так же к плюсам можно отнести долговечность этих ламп по сравнению  с обычными лампами. Благодаря разновидности цоколей светодиодные лампы широко  применяются во многих сферах: дома, офисы, реклама, промышленные здание.	https://ledstorm.ua/svetodiodnaya-lampa-e14-5vt-artlm-0663?sodship=y	https://ledstorm.ua/image/cache/catalog/products/223/223_3120225384-1000x1000.jpg	in stock	46.22 UAH
3323760678	Светодиодная Лампа Electrum 3.5w Pa Lc-7 G9 4000 Ретрофит (a-lc-0271)	Светодиодная лампа electrum 3.5w pa lc-7 g9 4000 ретрофит (a-lc-0271)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-3-5w-pa-lc-7-g9-4000-retrofit-a-lc-0271?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-0271-1000x1000.jpg	in stock	46.22 UAH
2577858260	Светодиодная Лампа Electrum D45 4w Gl Lb-4f Е27 4000 Rf (a-lb-1386)	Светодиодная лампа electrum d45 4w gl lb-4f е27 4000 rf (a-lb-1386)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-d45-4w-gl-lb-4f-e27-4000-rf-a-lb-1386?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lb-1386-1000x1000.jpg	in stock	46.61 UAH
802112388	Светодиодная Лампа Elm C37 7w Pa10 E14 3000 (18-0160)	Светодиодная лампа elm c37 7w pa10 e14 3000 (18-0160)	https://ledstorm.ua/svetodiodnaya-lampa-elm-c37-7w-pa10-e14-3000-18-0160?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0160-1000x1000.jpg	in stock	46.95 UAH
3405560933	Светодиодная Лампа Elm C37 7w Pa10 E14 4000 (18-0161)	Светодиодная лампа elm c37 7w pa10 e14 4000 (18-0161)	https://ledstorm.ua/svetodiodnaya-lampa-elm-c37-7w-pa10-e14-4000-18-0161?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0161-1000x1000.jpg	in stock	46.95 UAH
839400480	Светодиодная Лампа Elm C37 7w Pa10l E27 3000 (18-0111)	Светодиодная лампа elm c37 7w pa10l e27 3000 (18-0111)	https://ledstorm.ua/svetodiodnaya-lampa-elm-c37-7w-pa10l-e27-3000-18-0111?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0111-1000x1000.jpg	in stock	46.95 UAH
967896041	Светодиодная Лампа Elm D45 7w Pa10 E14 4000 (18-0164)	Светодиодная лампа elm d45 7w pa10 e14 4000 (18-0164)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10-e14-4000-18-0164?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0164-1000x1000.jpg	in stock	46.95 UAH
3266872911	Светодиодная Лампа Elm D45 7w Pa10 E27 3000 (18-0162)	Светодиодная лампа elm d45 7w pa10 e27 3000 (18-0162)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10-e27-3000-18-0162?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0162-1000x1000.jpg	in stock	46.95 UAH
1139238586	Светодиодная Лампа Elm D45 7w Pa10 E27 4000 (18-0163)	Светодиодная лампа elm d45 7w pa10 e27 4000 (18-0163)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10-e27-4000-18-0163?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0163-1000x1000.jpg	in stock	46.95 UAH
1372628906	Светодиодная Лампа Elm D45 7w Pa10l E14 3000  (18-0113)	Светодиодная лампа elm d45 7w pa10l e14 3000  (18-0113)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10l-e14-3000-18-0113?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0113-1000x1000.jpg	in stock	46.95 UAH
2423384379	Светодиодная Лампа Elm D45 7w Pa10l E27 3000  (18-0115)	Светодиодная лампа elm d45 7w pa10l e27 3000  (18-0115)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10l-e27-3000-18-0115?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0115-1000x1000.jpg	in stock	46.95 UAH
482975482	Светодиодная Лампа Electrum R39 4w Pa Lr-5 E14 3000 (a-lr-0272)	Светодиодная лампа electrum r39 4w pa lr-5 e14 3000 (a-lr-0272)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-r39-4w-pa-lr-5-e14-3000-a-lr-0272?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lr-0272-1000x1000.jpg	in stock	47.00 UAH
346698767	Светодиодная Лампа Electrum R39 4w Pa Lr-5 E14 4000 (a-lr-0273)	Светодиодная лампа electrum r39 4w pa lr-5 e14 4000 (a-lr-0273)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-r39-4w-pa-lr-5-e14-4000-a-lr-0273?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lr-0273-1000x1000.jpg	in stock	47.00 UAH
3886113916	Светодиодная Лампа Elm R50 5w Pa10 E14 3000 (18-0054)	Светодиодная лампа elm r50 5w pa10 e14 3000 (18-0054)	https://ledstorm.ua/svetodiodnaya-lampa-elm-r50-5w-pa10-e14-3000-18-0054?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0054-1000x1000.jpg	in stock	47.86 UAH
960457948	Светодиодная Лампа Elm R50 5w Pa10 E14 4000 (18-0052)	Светодиодная лампа elm r50 5w pa10 e14 4000 (18-0052)	https://ledstorm.ua/svetodiodnaya-lampa-elm-r50-5w-pa10-e14-4000-18-0052?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0052-1000x1000.jpg	in stock	47.86 UAH
3228196862	Led Лампа Global R50 5w Яркий Свет 220v E14 (1-gbl-154)	Led лампа global r50 5w яркий свет 220v e14 (1-gbl-154)	https://ledstorm.ua/led-lampa-global-r50-5w-yarkiy-svet-220v-e14-1-gbl-154?sodship=y	https://ledstorm.ua/image/cache/catalog/photo/maxusphoto/1-gbl-154-1000x1000.jpg	in stock	48.00 UAH
2939319154	Лампа Светодиодная Philips Ledbulb E27 5-40w 230v 3000k A60 Essential	Светодиодная led лампочка с цоколем е27 – если у вас давно появилось желание сэкономить денежные средства за электроэнергию, тогда вам просто необходимо приобрести светодиодные лампочки. Лампочки с распространённым цоколем е27 являются новой и по истине лучшей инновационной альтернативой обычным лампочкам. Преимуществом данных ламп является их экологичность и экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми лампами.	https://ledstorm.ua/lampa-svetodiodnaya-philips-ledbulb-e27-5-220v-3000k-a60-essential?sodship=y	https://ledstorm.ua/image/cache/catalog/products/philips/929001203887-1000x1000.jpg	in stock	48.00 UAH
3931761942	Лампа Светодиодная Philips Ledbulb E27 5-40w 230v 6500k A60 Essential	Светодиодная led лампочка с цоколем е27 – если у вас давно появилось желание сэкономить денежные средства за электроэнергию, тогда вам просто необходимо приобрести светодиодные лампочки. Лампочки с распространённым цоколем е27 являются новой и по истине лучшей инновационной альтернативой обычным лампочкам. Преимуществом данных ламп является их экологичность и экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми лампами.	https://ledstorm.ua/lampa-svetodiodnaya-philips-ledbulb-e27-5w-220v-6500k-a60-essential?sodship=y	https://ledstorm.ua/image/cache/catalog/products/philips/929001204187-1000x1000.jpg	in stock	48.00 UAH
3208179276	Светодиодная Лампа Трубчатая L-600-4000-13 T8 9вт G13 Стекло (арт 000038892)	На сегодняшний день лампы накаливания давно сменились  люминесцентными и галогеновыми, казалось бы новейшими лампами, но и они уже в  этот момент устарели.	https://ledstorm.ua/svetodiodnaya-lampa-trubchataya-l-600-4000-13-t8-9vt-g13steklo-art-000038892?sodship=y	https://ledstorm.ua/image/cache/catalog/products/2009/2009_2696183149-1000x1000.jpg	in stock	48.00 UAH
3749487419	Светодиодная Лампа Electrum  A60 10w Pa Ls-33 Elegant Е27 3000	Светодиодная лампа electrum  a60 10w pa ls-33 elegant е27 3000	https://ledstorm.ua/index.php?route=product/product&product_id=11548&sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-ls-1913-1000x1000.jpg	in stock	48.11 UAH
3769467492	Светодиодная Лампа Electrum С37 6w Pa Lc-12 Е14 3000 На Ветру (a-lc-0956)	Светодиодная лампа electrum с37 6w pa lc-12 е14 3000 на ветру (a-lc-0956)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-s37-6w-pa-lc-12-e14-3000-na-vetru-a-lc-0956?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-0956-1000x1000.jpg	in stock	48.11 UAH
203307471	Светодиодная Лампа Electrum С37 6w Pa Lc-12 Е14 4000 На Ветру (a-lc-0957)	Светодиодная лампа electrum с37 6w pa lc-12 е14 4000 на ветру (a-lc-0957)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-s37-6w-pa-lc-12-e14-4000-na-vetru-a-lc-0957?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-0957-1000x1000.jpg	in stock	48.11 UAH
2751672159	Светодиодная Лампа Electrum C37 4w Gl Lc-4f Е14 4000 Rf (a-lc-1367)	Светодиодная лампа electrum c37 4w gl lc-4f е14 4000 rf (a-lc-1367)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-c37-4w-gl-lc-4f-e14-4000-rf-a-lc-1367?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-1367-1000x1000.jpg	in stock	48.64 UAH
2050989070	Светодиодная Лампа Electrum С37 4w Gl Lc-4f E14 3000 Rf (a-lc-0413)	Светодиодная лампа electrum с37 4w gl lc-4f e14 3000 rf (a-lc-0413)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-s37-4w-gl-lc-4f-e14-3000-rf-a-lc-0413?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-0413-1000x1000.jpg	in stock	48.64 UAH
531423636	Светодиодная Лампа Elm 1.5w P41 G4 3000 12v Elm (18-0035)	Светодиодная лампа elm 1.5w p41 g4 3000 12v elm (18-0035)	https://ledstorm.ua/svetodiodnaya-lampa-elm-1-5w-p41-g4-3000-12v-elm-18-0035?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0035-1000x1000.jpg	in stock	49.34 UAH
2635359353	Светодиодная Лампа Elm 1.5w P41 G4 4000 12v Elm (18-0036)	Светодиодная лампа elm 1.5w p41 g4 4000 12v elm (18-0036)	https://ledstorm.ua/svetodiodnaya-lampa-elm-1-5w-p41-g4-4000-12v-elm-18-0036?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0036-1000x1000.jpg	in stock	49.34 UAH
2256372984	Светодиодная Лампа E14 5вт (lс-1758)	Светодиодная led лампочка с цоколем е14 – если у вас давно появилось  желание сэкономить денежные средства за электроэнергию, тогда вам просто  необходимо приобрести светодиодные лампочки. Лампочки с распространённым  цоколем е14 являются новой и по истине лучшей инновационной альтернативой  обычным лампочкам. Преимуществом данных ламп является их экологичность и  экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми  лампами.  Светодиодная led лампа является энергоэффективной так как по  сравнению с обычной лампочкой которая выделяет больше тепла чем излучает света, светодиодная led лампа наоборот  же потребляет мало энергии выделяет мало тепла, но много света. Так же к плюсам  можно отнести долговечность этих ламп по сравнению с обычными лампами.  Благодаря разновидности цоколей светодиодные лампы широко применяются во многих  сферах: дома, офисы, реклама, промышленные здание.	https://ledstorm.ua/svetodiodnaya-lampa-e14-5vt-lc-1758?sodship=y	https://ledstorm.ua/image/cache/catalog/products/1370/223_3120225384-1000x1000.jpg	in stock	49.78 UAH
2980676414	Светодиодная Лампа Eurolamp Капсульная G4 2w G4 3000k 12v Led-g4-0227(12)	Светодиодная лампа eurolamp капсульная g4 2w g4 3000k 12v led-g4-0227(12)	https://ledstorm.ua/svetodiodnaya-lampa-eurolamp-kapsulnaya-g4-2w-g4-3000k-12v-led-g4-0227-12?sodship=y	https://ledstorm.ua/image/cache/catalog/eurolamp/led-g4-0227(12)-1000x1000.jpg	in stock	49.90 UAH
3180444676	Светодиодная Лампа Eurolamp Капсульная Plastic G4 2w G4 3000k 12v Led-g4-0227(12)p	Светодиодная лампа eurolamp капсульная plastic g4 2w g4 3000k 12v led-g4-0227(12)p	https://ledstorm.ua/svetodiodnaya-lampa-eurolamp-kapsulnaya-plastic-g4-2w-g4-3000k-12v-led-g4-0227-12-p?sodship=y	https://ledstorm.ua/image/cache/catalog/eurolamp/led-g4-0227(12)p-1000x1000.jpg	in stock	49.90 UAH
3063433456	Светодиодная Лампа Eurolamp Капсульная Plastic G4 2w G4 3000k 220v Led-g4-0227(220)p	Светодиодная лампа eurolamp капсульная plastic g4 2w g4 3000k 220v led-g4-0227(220)p	https://ledstorm.ua/svetodiodnaya-lampa-eurolamp-kapsulnaya-plastic-g4-2w-g4-3000k-220v-led-g4-0227-220-p?sodship=y	https://ledstorm.ua/image/cache/catalog/eurolamp/led-g4-0227(220)p-1000x1000.jpg	in stock	49.90 UAH
2128412137	Led Лампа Maxus A60 8w Теплый Свет E27 (1-led-559)	Led лампа maxus a60 8w теплый свет e27 (1-led-559)	https://ledstorm.ua/led-lampa-maxus-a60-8w-teplyy-svet-e27-1-led-559?sodship=y	https://ledstorm.ua/image/cache/catalog/photo/maxusphoto/1-led-559-1000x1000.jpg	in stock	50.00 UAH
1644089718	Led Лампа Maxus A60 8w Яркий Свет E27 (1-led-560)	Led лампа maxus a60 8w яркий свет e27 (1-led-560)	https://ledstorm.ua/led-lampa-maxus-a60-8w-yarkiy-svet-e27-1-led-560?sodship=y	https://ledstorm.ua/image/cache/catalog/photo/maxusphoto/1-led-560-1000x1000.jpg	in stock	50.00 UAH
2675041133	Светодиодная Лампа Elm B60 12w Pa10 E27 3000 Elm (18-0094)	Светодиодная лампа elm b60 12w pa10 e27 3000 elm (18-0094)	https://ledstorm.ua/svetodiodnaya-lampa-elm-b60-12w-pa10-e27-3000-elm-18-0094?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0094-1000x1000.jpg	in stock	50.14 UAH
1500668926	Светодиодная Лампа Elm B60 12w Pa10 E27 4000 Elm (18-0043)	Светодиодная лампа elm b60 12w pa10 e27 4000 elm (18-0043)	https://ledstorm.ua/svetodiodnaya-lampa-elm-b60-12w-pa10-e27-4000-elm-18-0043?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0043-1000x1000.jpg	in stock	50.14 UAH
2043251185	Светодиодная Лампа Electrum  С37  4w Gl Lc- 33/4f  Е14 3000 Rf Elegant (a-lc-1942)	Светодиодная лампа electrum  с37  4w gl lc- 33/4f  е14 3000 rf elegant (a-lc-1942)	https://ledstorm.ua/index.php?route=product/product&product_id=11599&sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-1942-1000x1000.jpg	in stock	50.32 UAH
1323403731	Светодиодная Лампа Electrum A60 11w Pa Ls-33 Elegant E27 3000 (a-ls-1434)	Светодиодная лампа electrum a60 11w pa ls-33 elegant e27 3000 (a-ls-1434)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-a60-11w-pa-ls-33-elegant-e27-3000-a-ls-1434?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-ls-1434-1000x1000.jpg	in stock	50.40 UAH
1401592644	Светодиодная Лампа Electrum A60 11w Pa Ls-33 Elegant E27 4000 (a-ls-1435)	Светодиодная лампа electrum a60 11w pa ls-33 elegant e27 4000 (a-ls-1435)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-a60-11w-pa-ls-33-elegant-e27-4000-a-ls-1435?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-ls-1435-1000x1000.jpg	in stock	50.40 UAH
2098134710	Led Лампа Maxus G9 2w 4100k 220v (1-led-202)	Led лампа maxus g9 2w 4100k 220v (1-led-202)	https://ledstorm.ua/led-lampa-maxus-g9-2w-4100k-220v-1-led-202?sodship=y	https://ledstorm.ua/image/cache/catalog/photo/maxusphoto/1-led-202_30528446-1000x1000.jpg	in stock	51.00 UAH
1770018047	Светодиодная Лампа G9 2вт (1-led-201)	Светодиодная лампа g9 2вт (1-led-201)	https://ledstorm.ua/svetodiodnaja-lampa-g9-3vt-ls-0191?sodship=y	https://ledstorm.ua/image/cache/catalog/tovar/1-led-201_30528445-1000x1000.jpg	in stock	51.00 UAH
3235781366	Светодиодная Лампа E14 4вт (lc-0414)	Светодиодная led лампочка с цоколем е14 – если у вас давно появилось  желание сэкономить денежные средства за электроэнергию, тогда вам просто  необходимо приобрести светодиодные лампочки. Лампочки с распространённым  цоколем е14 являются новой и по истине лучшей инновационной альтернативой  обычным лампочкам. Преимуществом данных ламп является их экологичность и  экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми  лампами.  Светодиодная led лампа является энергоэффективной так как по  сравнению с обычной лампочкой которая выделяет больше тепла чем излучает света, cветодиодная led лампа наоборот  же потребляет мало энергии выделяет мало тепла, но много света. Так же к плюсам  можно отнести долговечность этих ламп по сравнению с обычными лампами.  Благодаря разновидности цоколей светодиодные лампы широко применяются во многих  сферах: дома, офисы, реклама, промышленные здание.	https://ledstorm.ua/svetodiodnaya-lampa-e14-4vt-lc-0414?sodship=y	https://ledstorm.ua/image/cache/catalog/products/1371/1371_1386200361-1000x1000.jpg	in stock	51.20 UAH
2359143707	Светодиодная Лампа Electrum C37 4w Gl Lc-4f Е14 4000 Rf На Ветру (a-lc-1368)	Светодиодная лампа electrum c37 4w gl lc-4f е14 4000 rf на ветру (a-lc-1368)	https://ledstorm.ua/svetodiodnaya-lampa-electrum-c37-4w-gl-lc-4f-e14-4000-rf-na-vetru-a-lc-1368?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/a-lc-1368-1000x1000.jpg	in stock	51.20 UAH
2326270762	Светодиодная Лампа Elm B60 12w Pa10l E27 3000 (18-0062)	Светодиодная лампа elm b60 12w pa10l e27 3000 (18-0062)	https://ledstorm.ua/svetodiodnaya-lampa-elm-b60-12w-pa10l-e27-3000-18-0062?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0062-1000x1000.jpg	in stock	51.97 UAH
2826873306	Светодиодная Лампа Elm B60 12w Pa10l E27 4000 (18-0063)	Светодиодная лампа elm b60 12w pa10l e27 4000 (18-0063)	https://ledstorm.ua/svetodiodnaya-lampa-elm-b60-12w-pa10l-e27-4000-18-0063?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0063-1000x1000.jpg	in stock	51.97 UAH
4031610030	Светодиодная Лампа Elm B60 14w Pa10l E27 3000 (18-0148)	Светодиодная лампа elm b60 14w pa10l e27 3000 (18-0148)	https://ledstorm.ua/svetodiodnaya-lampa-elm-b60-14w-pa10l-e27-3000-18-0148?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0148-1000x1000.jpg	in stock	52.42 UAH
3672415948	Светодиодная Лампа Elm Капс.	Светодиодная лампа elm капс.	https://ledstorm.ua/svetodiodnaya-lampa-elm-kaps-4w-c21-g9-4000-220v-18-0125?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0125-1000x1000.jpg	in stock	52.42 UAH
2366244379	Светодиодная Лампа Elm C37 7w Pa10l E14 3000 (18-0109)	Светодиодная лампа elm c37 7w pa10l e14 3000 (18-0109)	https://ledstorm.ua/svetodiodnaya-lampa-elm-c37-7w-pa10l-e14-3000-18-0109?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0109-1000x1000.jpg	in stock	52.44 UAH
1833448674	Светодиодная Лампа Elm C37 7w Pa10l E14 4000 (18-0110)	Светодиодная лампа elm c37 7w pa10l e14 4000 (18-0110)	https://ledstorm.ua/svetodiodnaya-lampa-elm-c37-7w-pa10l-e14-4000-18-0110?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0110-1000x1000.jpg	in stock	52.44 UAH
2467462423	Светодиодная Лампа Elm C37 7w Pa10l E27 4000 (18-0112)	Светодиодная лампа elm c37 7w pa10l e27 4000 (18-0112)	https://ledstorm.ua/svetodiodnaya-lampa-elm-c37-7w-pa10l-e27-4000-18-0112?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0112-1000x1000.jpg	in stock	52.44 UAH
3937105257	Светодиодная Лампа Elm D45 7w Pa10l E14 4000  (18-0114)	Светодиодная лампа elm d45 7w pa10l e14 4000  (18-0114)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10l-e14-4000-18-0114?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0114-1000x1000.jpg	in stock	52.44 UAH
3217072100	Светодиодная Лампа Elm D45 7w Pa10l E27 4000  (18-0116)	Светодиодная лампа elm d45 7w pa10l e27 4000  (18-0116)	https://ledstorm.ua/svetodiodnaya-lampa-elm-d45-7w-pa10l-e27-4000-18-0116?sodship=y	https://ledstorm.ua/image/cache/catalog/lampy_elm/18-0116-1000x1000.jpg	in stock	52.44 UAH
3701651580	Лампа Светодиодная Philips Ledbulb E27 4-40w 230v 6500k P45 (apr)	Светодиодная led лампочка с цоколем е27 – если у вас давно появилось желание сэкономить денежные средства за электроэнергию, тогда вам просто необходимо приобрести светодиодные лампочки. Лампочки с распространённым цоколем е27 являются новой и по истине лучшей инновационной альтернативой обычным лампочкам. Преимуществом данных ламп является их экологичность и экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми лампами.	https://ledstorm.ua/lampa-svetodiodnaya-philips-ledbulb-e27-4w-220v-6500k-p45?sodship=y	https://ledstorm.ua/image/cache/catalog/products/philips/929001161007-1000x1000.jpg	in stock	53.00 UAH
849724226	Лампа Светодиодная Philips Ledbulb E27 4-40w 3000k 230v P45 (apr)	Светодиодная led лампочка с цоколем е27 – если у вас давно появилось желание сэкономить денежные средства за электроэнергию, тогда вам просто необходимо приобрести светодиодные лампочки. Лампочки с распространённым цоколем е27 являются новой и по истине лучшей инновационной альтернативой обычным лампочкам. Преимуществом данных ламп является их экологичность и экономичность по сравнению с ртутными, лампами накаливания, и галогеновыми лампами.	https://ledstorm.ua/lampa-svetodiodnaya-philips-ledbulb-e27-4w-3000k-220v-p45-apr?sodship=y	https://ledstorm.ua/image/cache/catalog/products/philips/929001160907-1000x1000.jpg	in stock	53.00 UAH
