price	title	description	link	image_link	id	availability	mpn	product_type
981 UAH	Серебряное Кольцо с Керамикой и Фианитами "Ливерпуль"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  6.31;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина каждой части - 3мм, общая ширина - 9мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-i-fianitami-liverpul-kch003a.html	https://serebro.ua/images/9/productsserebryanoe-koltso-s-keramikoy-i-fianitami-liverpul-kch003a-43368988732496_small6.jpg	3499894084	in stock	КЧ003а	Кольца
371 UAH	Серебряное Кольцо с Керамикой и Фианитами "Брайтон"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  2.84;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Подвижная часть - 10*10мм, ширина шинки - 3мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-i-fianitami-brayton-kch027.html	https://serebro.ua/images/21/productsserebryanoe-koltso-s-keramikoy-i-fianitami-brayton-kch027-87275703168577_small6.jpg	63500381	in stock	КЧ027	Кольца
1027 UAH	Серебряное Кольцо с Керамикой "Бирмингем"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  6.75;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина кольца - 9мм, ширина каждой части - 3мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-birmingem-kch057.html	https://serebro.ua/images/17/productsserebryanoe-koltso-s-keramikoy-birmingem-kch057-60284863039851_small6.jpg	3195738936	in stock	КЧ057	Кольца
998 UAH	Серебряное Кольцо с Керамикой "Франкфурт"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  5.95;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина кольца - 6мм, высота над пальцем - 4мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-frankfurt-kch002.html	https://serebro.ua/images/9/productsserebryanoe-koltso-s-keramikoy-frankfurt-kch002-92023917370372_small6.jpg	846176935	in stock	КЧ002	Кольца
1109 UAH	Серебряное Кольцо с Керамикой "Франкфурт"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  5.92;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина кольца - 6мм, высота над пальцем - 4мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-frankfurt-kch002a.html	https://serebro.ua/images/13/productsserebryanoe-koltso-s-keramikoy-frankfurt-kch002a-53648436897330_small6.jpg	1712158799	in stock	КЧ002а	Кольца
1109 UAH	Серебряное Кольцо с Керамикой "Краков"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  5.92;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Белая керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина кольца - 6мм, высота над пальцем - 4мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-krakov-kb002a.html	https://serebro.ua/images/17/productsserebryanoe-koltso-s-keramikoy-krakov-kb002a-47171227261424_small6.jpg	1701635152	in stock	КБ002а	Кольца
1199 UAH	Серебряное Кольцо с Керамикой и Фианитами "Брюссель"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  7.55;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина каждой части - 3мм, общая ширина - 9мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-i-fianitami-brussel-kch006.html	https://serebro.ua/images/30/productsserebryanoe-koltso-s-keramikoy-i-fianitami-brussel-kch006-65300123724672_small6.jpg	1722185930	in stock	КЧ006	Кольца
947 UAH	Серебряное Кольцо с Керамикой и Фианитами "Сицилия"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  7.53;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Белая керамика, фианит белый;                                                   Размер изделия:                 Ширина кольца - 9мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-i-fianitami-sitsiliya-kch013.html	https://serebro.ua/images/30/productsserebryanoe-koltso-s-keramikoy-i-fianitami-sitsiliya-kch013-68745875482757_small6.jpg	388048265	in stock	КЧ013	Кольца
648 UAH	Серебряное Кольцо с Керамикой и Фианитами "Ноттингем"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  4.18;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Белая керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина кольца - 6мм;                                                   Покрытие:                 Родирование;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-i-fianitami-nottingem-kb056.html	https://serebro.ua/images/34/productsserebryanoe-koltso-s-keramikoy-i-fianitami-nottingem-kb056-41272109498580_small6.jpg	3179999704	in stock	КБ056	Кольца
648 UAH	Серебряное Кольцо с Керамикой и Фианитами "Ноттингем"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  4.18;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Черная керамика, фианит белый россыпь;                                                   Размер изделия:                 Ширина кольца - 6мм;                                                   Покрытие:                 Родирование;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-keramikoy-i-fianitami-nottingem-kch056.html	https://serebro.ua/images/43/productsserebryanoe-koltso-s-keramikoy-i-fianitami-nottingem-kch056-60001712706353_small6.jpg	483261067	in stock	КЧ056	Кольца
1104 UAH	Серебряное Кольцо с Натуральным Цитрином "Мистика"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  3.5;                                                   Тип вставки:                 Полудрагоценная;                                                   Полудрагоценная вставка:                 Цитрин;                                                   Цвет вставки:                 желтый;                                                   Характеристики вставки:                 Цитрин натуральный груша 10*7мм - 1шт., фианит белый россыпь;                                                   Размер изделия:                 Длина по пальцу - 10мм, высота над пальцем - 5мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-naturalnym-tsitrinom-mistika-k1188ts.html	https://serebro.ua/images/33/productsserebryanoe-koltso-s-naturalnym-tsitrinom-mistika-k1188ts-40261115920212_small6.jpg	2494055588	in stock	К1188Ц	Кольца
989 UAH	Серебряное Кольцо с Натуральным Цитрином "Марс"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  3.15;                                                   Тип вставки:                 Полудрагоценная;                                                   Полудрагоценная вставка:                 Цитрин;                                                   Характеристики вставки:                 Цитрин натуральный квадрат 7*7мм - 1шт, фианит белый круг 1мм - 80шт;                                                   Размер изделия:                 Длина по пальцу - 13мм, высота над пальцем - 4мм, ширина ободка от 5мм до 2мм (сужается к ладони);                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-naturalnym-tsitrinom-mars-pdk59ts.html	https://serebro.ua/images/49/productsserebryanoe-koltso-s-naturalnym-tsitrinom-mars-pdk59ts-35249689304166_small6.jpg	1952449634	in stock	ПДК59Ц	Кольца
989 UAH	Серебряное Кольцо с Натуральным Аметистом "Марс"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  3.15;                                                   Тип вставки:                 Полудрагоценная;                                                   Полудрагоценная вставка:                 Аметист;                                                   Цвет вставки:                 Аметистовый;                                                   Характеристики вставки:                 Аметист натуральный квадрат 7*7мм - 1шт., фианит белый d 1,25мм - 20шт.;                                                   Размер изделия:                 Длина по пальцу - 13мм, высота над пальцем - 4мм, ширина ободка от 5мм до 2мм (сужается к ладони);                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-naturalnym-ametistom-mars-pdk59am.html	https://serebro.ua/images/7/productsserebryanoe-koltso-s-naturalnym-ametistom-mars-pdk59am-28471657633781_small6.jpg	1326737397	in stock	ПДК59АМ	Кольца
1599 UAH	Серебряное Кольца с Керамикой и Фианитами "Маниса"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  7.91;                                                   Тип вставки:                 Керамика;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Белая керамика, фианит белый;                                                   Размер изделия:                 Ширина каждой части - 3мм, общая ширина - 9мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltsa-s-keramikoy-i-fianitami-manisa-kb033.html	https://serebro.ua/images/6/productsserebryanoe-koltsa-s-keramikoy-i-fianitami-manisa-kb033-42683276054555_small6.jpg	1621560163	in stock	КБ033	Кольца
838 UAH	Серебряное Кольцо с Натуральным Гранатом "Оливка"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  2.2;                                                   Тип вставки:                 Полудрагоценная;                                                   Полудрагоценная вставка:                 Гранат;                                                   Цвет вставки:                 Гранатовый;                                                   Характеристики вставки:                 Натуральный гранат маркиз 6*3мм - 3шт, фианит белый россыпь;                                                   Размер изделия:                 Длина по пальцу - 11мм, ширина ободка - 2мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-naturalnym-granatom-olivka-pdk215g.html	https://serebro.ua/images/4/productsserebryanoe-koltso-s-naturalnym-granatom-olivka-pdk215g-77146073143206_small6.jpg	2408220901	in stock	ПДК215Г	Кольца
389 UAH	Серебряное Кольцо с Аметистовыми Фианитами "Оливка"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  2.2;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Аметистовый;                                                   Характеристики вставки:                 Фианит аметистового цвета маркиз 6*3мм - 3шт, фианит белый россыпь;                                                   Размер изделия:                 Длина по пальцу - 11мм, ширина ободка - 2мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-ametistovymi-fianitami-olivka-pdk215tsam.html	https://serebro.ua/images/10/productsserebryanoe-koltso-s-ametistovymi-fianitami-olivka-pdk215tsam-52446084646102_small6.jpg	1248968791	in stock	ПДК215ЦАМ	Кольца
719 UAH	Серебряное Кольцо с Белыми Фианитами К1198ЦБ	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  3.14;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит черного цвета маркиз 6*3мм - 2шт, груша 5*3мм - 2шт., фианит белый россыпь;                                                   Размер изделия:                 Длина по пальцу - 9мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-belymi-fianitami-k1198tsb-k1198tsb.html	https://serebro.ua/images/46/productsserebryanoe-koltso-s-belymi-fianitami-k1198tsb-k1198tsb-34059808342516_small6.jpg	2280478864	in stock	К1198ЦБ	Кольца
389 UAH	Серебряное Кольцо с Фианитами Ruvas Fashion	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  1.8;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый россыпь;                                                   Размер изделия:                 Длина по пальцу - 11мм, ширина ободка - 2мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-fianitami-ruvas-fashion-bk9502.html	https://serebro.ua/images/22/productsserebryanoe-koltso-s-fianitami-ruvas-fashion-bk9502-43507853990165_small6.jpg	2612290277	in stock	БК9502	Кольца
726 UAH	Кольцо Из Серебра с Аквамарином Нано "Манхэттен"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  3.5;                                                   Тип вставки:                 Нано камни;                                                   Нано кристалл:                 Аквамарин нано;                                                   Цвет вставки:                 Голубой;                                                   Характеристики вставки:                 Аквамарин нано 1 шт. d 7 мм; фианит белый 20 шт. d 1,5; 28 шт. d 1,25; 18 шт. d 1 мм;                                                   Размер изделия:                 Высота над пальцем - 6 мм; ширина ободка от 5,5 мм до 3 мм ( сужается к ладони );                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/koltso-iz-serebra-s-akvamarinom-nano-mankhetten-bk106nak-15.html	https://serebro.ua/images/7/koltso-iz-serebra-s-akvamarinom-nano-mankhetten-40161983213490_small6.jpg	814578169	in stock	БК106НАК-15	Кольца
249 UAH	Серебряное Кольцо с Фианитом "Пенелопа"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  1.18;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый груша 1 шт. 6*4 мм; фианит белый 2 шт. d 1.5 мм;                                                   Размер изделия:                 Высота над пальцем - 3 мм; ширина ободка от 1 мм до 2 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-fianitom-penelopa-sk1001-15.html	https://serebro.ua/images/33/productsserebryanoe-koltso-s-fianitom-penelopa-sk1001-57630189425415_small6.jpg	1817602422	in stock	СК1001-15	Кольца
297 UAH	Серебряное Кольцо с Розовым Фианитом "Эмилия"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  1.7;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Розовый;                                                   Характеристики вставки:                 Фианит розового цвета квадрат 5*5мм - 1шт, фианит белый 1,25мм - 4шт.;                                                   Размер изделия:                 Длина по пальцу - 10мм, высота над пальцем - 4мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-rozovym-fianitom-emiliya-fk333tsr-15.html	https://serebro.ua/images/46/productsserebryanoe-koltso-s-rozovym-fianitom-emiliya-fk333tsr-82203174961937_small6.jpg	609959547	in stock	ФК333ЦР-15	Кольца
522 UAH	Кольцо Серебряное с Фианитом Мистик "Камелия"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  2.57;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Мистик;                                                   Характеристики вставки:                 Фианит цвета мистик овал 1 шт. 9*7 мм; фианит белый 78 шт. d 1 мм;                                                   Размер изделия:                 Длина по пальцу - 16 мм; ширина по пальцу - 13 мм; ширина ободка -1,5 мм ( по всей окружности );                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/koltso-serebryanoe-s-fianitom-mistik-kameliya-pdk66m-15.html	https://serebro.ua/images/46/productskoltso-serebryanoe-s-fianitom-mistik-kameliya-pdk66m-42253965015212_small6.jpg	2465854317	in stock	ПДК66М-15	Кольца
738 UAH	Серебряное Кольцо с Фианитами "Стелла"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  3.23;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый овал 9*7мм - 1шт., фианит белый россыпь;                                                   Размер изделия:                 Длина по пальцу - 10мм, высота над пальцем - 5мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-fianitami-stella-ak008-1-16.html	https://serebro.ua/images/31/productsserebryanoe-koltso-s-fianitami-stella-ak008-1-25859663966629_small6.jpg	758035425	in stock	АК008-1-16	Кольца
288 UAH	Серебряное Кольцо с Фианитом Цвета Гранат "Карина"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  2.34;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Гранатовый;                                                   Характеристики вставки:                 Фианит цвета гранат груша 7*5мм - 1шт., фианит белый d 1,25мм - 29шт.;                                                   Размер изделия:                 Длина по пальцу - 11мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-fianitom-tsveta-granat-karina-pdk115tsg-155.html	https://serebro.ua/images/9/productsserebryanoe-koltso-s-fianitom-tsveta-granat-karina-pdk115tsg-72779769243465_small6.jpg	2961894601	in stock	ПДК115ЦГ-15,5	Кольца
290 UAH	Серебряное Кольцо с Фианитом Черного Цвета ПДК118ЦЧ	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  2.38;                                                   Тип вставки:                 Фианиты;                                                   Цвет вставки:                 Черный;                                                   Характеристики вставки:                 Фианит черного цвета овал 6*4мм - 1шт, овал 5*3мм - 2шт, фианит белый d 1мм - 6шт.;                                                   Размер изделия:                 Высота над пальцем - 4мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-fianitom-chernogo-tsveta-pdk118tsch-pdk118tsch-15.html	https://serebro.ua/images/46/productsserebryanoe-koltso-s-fianitom-chernogo-tsveta-pdk118tsch-pdk118tsch-70819413703348_small6.jpg	3067700184	in stock	ПДК118ЦЧ-15	Кольца
498 UAH	Серебряное Кольцо с Натуральным Топазом "Ливия"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                                                                                                                                                                                                  1.22;                                                   Тип вставки:                 Полудрагоценная;                                                   Полудрагоценная вставка:                 Топаз;                                                   Цвет вставки:                 Голубой;                                                   Характеристики вставки:                 Топаз натуральный груша 7*5мм - 1шт., фианит белый d 1,5мм - 14шт.;                                                   Размер изделия:                 Длина по пальцу - 10мм, высота над пальцем - 5мм, ширина ободка от 1мм до 2.5мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanoe-koltso-s-naturalnym-topazom-liviya-pdk124t-15.html	https://serebro.ua/images/7/productsserebryanoe-koltso-s-naturalnym-topazom-liviya-pdk124t-55796116838852_small6.jpg	774521411	in stock	ПДК124Т-15	Кольца
